Knockout Kings 2001;PS2;2001;Fighting;Electronic Arts;0,28;0,21;0,00;0,07;0,56;81,00;18,00;tbd;;Black Ops Entertainment;T
Army Men: Sarge's Heroes;PS;1999;Action;3DO;0,31;0,21;0,00;0,04;0,56;;;;;;
Petz Dogz 2;PS2;2007;Simulation;Ubisoft;0,28;0,21;0,00;0,07;0,56;;;tbd;;Ubisoft;E
Battlefield 2: Modern Combat;XB;2005;Shooter;Electronic Arts;0,39;0,15;0,00;0,02;0,56;80,00;49,00;8,20;29;Digital Illusions;T
Tom Clancy's HAWX;PS3;2009;Action;Ubisoft;0,21;0,22;0,05;0,09;0,56;74,00;35,00;8,10;39;Ubisoft Romania;T
All-Star Baseball 2002;PS2;2001;Sports;Acclaim Entertainment;0,27;0,21;0,00;0,07;0,56;77,00;16,00;7,60;8;Acclaim Studios Austin;E
Backyard NFL Football;GBA;2002;Sports;Infogrames;0,40;0,15;0,00;0,01;0,56;;;;;;
Minecraft: Story Mode;XOne;2015;Adventure;Mojang;0,30;0,21;0,00;0,05;0,56;;;;;;
Jillian Michaels Fitness Ultimatum 2010;Wii;2009;Sports;Majesco Entertainment;0,51;0,01;0,00;0,04;0,56;;;tbd;;Collision Studios;E
Need for Speed: Most Wanted;GC;2005;Racing;Electronic Arts;0,43;0,11;0,00;0,02;0,56;80,00;18,00;9,10;22;EA Canada;T
NASCAR Rumble;PS;2000;Racing;Electronic Arts;0,31;0,21;0,00;0,04;0,56;;;;;;
Bolt;Wii;2008;Adventure;Disney Interactive Studios;0,19;0,31;0,00;0,06;0,56;50,00;4,00;5,80;5;Avalanche Software;E10+
WWE Raw 2;XB;2003;Fighting;THQ;0,43;0,11;0,00;0,02;0,56;68,00;26,00;7,30;25;Anchor;T
Resident Evil 2;N64;1999;Action;Virgin Interactive;0,39;0,09;0,07;0,01;0,56;;;;;;
Mega Man X2;SNES;1993;Platform;Laguna;0,09;0,02;0,45;0,00;0,56;;;;;;
Manhunt 2;PS2;2007;Action;Take-Two Interactive;0,27;0,21;0,00;0,07;0,56;67,00;22,00;7,80;53;Rockstar London;M
Fullmetal Alchemist and the Broken Angel;PS2;2003;Role-Playing;Square Enix;0,15;0,12;0,26;0,04;0,56;56,00;35,00;8,10;38;Racjin;T
Tony Hawk's Project 8;PSP;2006;Sports;Activision;0,41;0,07;0,00;0,07;0,56;68,00;11,00;7,60;14;Page 44 Studios;T
Hamtaro: Ham-Hams Unite!;GB;2001;Role-Playing;Nintendo;0,00;0,00;0,56;0,00;0,56;;;;;;
Batman Begins;PS2;2005;Action;Electronic Arts;0,27;0,21;0,00;0,07;0,56;64,00;41,00;7,30;70;Eurocom Entertainment Software;T
Dogz;DS;2006;Simulation;Ubisoft;0,50;0,01;0,00;0,04;0,56;;;7,80;9;MTO;E
Yokai Sangokushi;3DS;2016;Action;Level 5;0,00;0,00;0,56;0,00;0,56;;;;;;
Tony Hawk's Proving Ground;X360;2007;Sports;Activision;0,49;0,02;0,00;0,04;0,56;72,00;59,00;5,40;44;Neversoft Entertainment;T
Dr. Seuss' The Cat in the Hat;PS2;2003;Misc;Vivendi Games;0,27;0,21;0,00;0,07;0,56;56,00;6,00;6,50;8;Magenta Software;E
Barbie Groovy Games;GBA;2002;Misc;Universal Interactive;0,40;0,15;0,00;0,01;0,56;47,00;5,00;7,00;4;Digital Illusions;E
Wolfenstein;X360;2009;Shooter;Activision;0,28;0,22;0,00;0,06;0,56;72,00;66,00;7,50;128;id Software, Raven Software;M
Yu-Gi-Oh! Reshef of Destruction;GBA;2003;Strategy;Konami Digital Entertainment;0,40;0,15;0,00;0,01;0,56;;;;;;
Blinx: The Time Sweeper;XB;2002;Platform;Microsoft Game Studios;0,39;0,15;0,00;0,02;0,56;71,00;36,00;8,00;41;Artoon;E
ESPN NFL Football;PS2;2003;Sports;Sega;0,27;0,21;0,00;0,07;0,56;91,00;20,00;8,50;25;Visual Concepts;E
Fatal Fury Special;SNES;1994;Fighting;Takara;0,00;0,00;0,56;0,00;0,56;;;;;;
Major League Baseball 2K5;XB;2005;Sports;Take-Two Interactive;0,52;0,02;0,00;0,02;0,56;81,00;25,00;8,20;17;Kush Games;E
Tetris Party Deluxe;Wii;2010;Puzzle;Nintendo;0,33;0,16;0,02;0,05;0,56;72,00;19,00;5,80;4;Tetris Online, Inc;E
DS Bimoji Training;DS;2008;Misc;Nintendo;0,00;0,00;0,56;0,00;0,56;;;;;;
Gravity Rush;PSV;2012;Action;Sony Computer Entertainment;0,21;0,17;0,09;0,08;0,56;83,00;73,00;8,50;625;SCE Japan Studio;T
Quantum Break;XOne;2016;Action;Microsoft Game Studios;0,30;0,20;0,01;0,05;0,56;77,00;106,00;6,80;1659;Remedy Entertainment;M
Archer Maclean's Mercury;PSP;2005;Puzzle;Ignition Entertainment;0,17;0,24;0,00;0,14;0,56;75,00;39,00;6,60;21;Awesome Studios;E
TMNT;X360;2007;Action;Ubisoft;0,48;0,03;0,00;0,05;0,56;58,00;31,00;6,30;32;Ubisoft Montreal;E10+
Middle-Earth: Shadow of Mordor;PS3;2014;Action;Warner Bros. Interactive Entertainment;0,20;0,26;0,01;0,09;0,56;;;3,40;100;Behaviour Interactive;M
Soldier of Fortune: Gold Edition;PS2;2001;Shooter;Codemasters;0,27;0,21;0,00;0,07;0,56;59,00;14,00;6,80;17;Pipe Dream Interactive;M
FIFA 15;Wii;2014;Sports;Electronic Arts;0,15;0,37;0,00;0,04;0,56;;;4,30;12;EA Sports;E
Final Fantasy IV: The Complete Collection;PSP;2011;Role-Playing;Square Enix;0,13;0,09;0,27;0,06;0,56;77,00;41,00;7,50;80;Bullets;E10+
Frontlines: Fuel of War;X360;2008;Shooter;THQ;0,34;0,15;0,01;0,05;0,56;75,00;55,00;7,80;77;Kaos Studios;T
MX 2002 Featuring Ricky Carmichael;PS2;2001;Racing;THQ;0,27;0,21;0,00;0,07;0,56;76,00;17,00;8,30;9;Pacific Coast Power & Light;E
NCAA Football 07;XB;2006;Sports;Electronic Arts;0,42;0,12;0,00;0,01;0,56;88,00;20,00;6,90;10;EA Sports;E
Lunar: Silver Star Story Complete;PS;1998;Role-Playing;Kadokawa Shoten;0,27;0,18;0,06;0,04;0,55;78,00;15,00;9,10;35;Game Arts;T
Harvest Moon: The Tale of Two Towns;DS;2010;Simulation;Natsume;0,25;0,05;0,22;0,03;0,55;68,00;6,00;7,50;13;Marvelous Entertainment;E
No More Heroes;Wii;2007;Action;Rising Star Games;0,29;0,17;0,04;0,05;0,55;83,00;64,00;8,40;259;Grasshopper Manufacture;M
NBA Showtime: NBA on NBC;PS;1999;Sports;Midway Games;0,31;0,21;0,00;0,04;0,55;;;;;;
God of War: Origins Collection;PS3;2011;Action;Sony Computer Entertainment;0,39;0,08;0,02;0,06;0,55;84,00;58,00;8,40;208;Ready at Dawn;M
Dora The Explorer: Dora Saves the Snow Princess;Wii;2008;Platform;Take-Two Interactive;0,49;0,02;0,00;0,04;0,55;47,00;4,00;7,00;5;High Voltage Software;E
Soul Reaver 2;PS2;2001;Action;Eidos Interactive;0,27;0,21;0,00;0,07;0,55;80,00;22,00;8,50;35;Crystal Dynamics;M
Metal Gear Solid 3: Subsistence;PS2;2005;Action;Konami Digital Entertainment;0,34;0,01;0,15;0,06;0,55;94,00;53,00;9,30;439;Aspect;M
The Godfather (old US sales);XB;2006;Action;Electronic Arts;0,42;0,11;0,00;0,02;0,55;;;;;;
Enslaved: Odyssey to the West;PS3;2010;Action;Namco Bandai Games;0,24;0,22;0,01;0,09;0,55;80,00;53,00;7,40;312;Ninja Theory;T
Daytona USA;SAT;1994;Racing;Sega;0,00;0,00;0,55;0,00;0,55;;;;;;
WWF Raw;XB;2002;Fighting;THQ;0,40;0,13;0,00;0,02;0,55;68,00;33,00;6,60;15;Anchor;T
Shin Super Robot Taisen;PS;1996;Role-Playing;Banpresto;0,00;0,00;0,52;0,04;0,55;;;;;;
Jump Super Stars;DS;2005;Fighting;Nintendo;0,00;0,00;0,55;0,00;0,55;;;;;;
Guitar Hero Live;XOne;2015;Misc;Activision;0,30;0,20;0,00;0,05;0,55;81,00;21,00;5,10;69;FreeStyleGames;T
The Activision Decathlon;2600;1982;Sports;Activision;0,52;0,03;0,00;0,01;0,55;;;;;;
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~;PS;2001;Shooter;D3Publisher;0,31;0,21;0,00;0,04;0,55;;;;;;
Fighting Force 2;PS;1999;Action;Eidos Interactive;0,31;0,21;0,00;0,04;0,55;;;;;;
Sakura Wars;SAT;1996;Adventure;Sega;0,00;0,00;0,55;0,00;0,55;;;;;;
Catz;DS;2006;Simulation;Ubisoft;0,49;0,02;0,00;0,04;0,55;;;5,30;16;Powerhead Games;E
Extermination;PS2;2001;Action;Sony Computer Entertainment;0,21;0,16;0,12;0,05;0,55;67,00;19,00;7,80;19;Deep Space;M
Batman: Vengeance;PS2;2001;Adventure;Ubisoft;0,27;0,21;0,00;0,07;0,55;68,00;19,00;6,70;12;Ubisoft;T
Ratchet & Clank: Quest for Booty;PS3;2008;Platform;Sony Computer Entertainment;0,00;0,52;0,00;0,04;0,55;;;;;;
Derby Stallion 04;PS2;2004;Sports;Enterbrain;0,00;0,00;0,55;0,00;0,55;;;;;;
Rapala Tournament Fishing!;Wii;2006;Sports;Activision;0,51;0,00;0,00;0,04;0,55;;;;;;
Hot Shots Golf: World Invitational;PSV;2011;Sports;Sony Computer Entertainment;0,15;0,11;0,25;0,05;0,55;76,00;55,00;8,10;77;Clap Hanz;E
Tony Hawk's Pro Skater 3;XB;2002;Sports;Activision;0,34;0,18;0,00;0,02;0,55;93,00;22,00;8,40;17;Neversoft Entertainment;T
Mega Man Zero;GBA;2002;Platform;Capcom;0,22;0,08;0,24;0,01;0,55;82,00;17,00;8,90;31;Inti;E
Contender 2;PS;2000;Fighting;3DO;0,31;0,21;0,00;0,04;0,55;;;tbd;;Bam Entertainment;T
Resident Evil: Revelations 2;PS4;2015;Action;Capcom;0,13;0,24;0,10;0,07;0,55;75,00;30,00;7,70;284;Capcom;M
Star Wars: Dark Forces;PS;1996;Shooter;LucasArts;0,31;0,21;0,00;0,04;0,55;;;;;;
LEGO Dimensions;PS3;2015;Action;Warner Bros. Interactive Entertainment;0,17;0,30;0,00;0,09;0,55;;;6,40;18;;
NBA 2K8;PS3;2007;Sports;Take-Two Interactive;0,50;0,01;0,00;0,05;0,55;81,00;18,00;6,80;19;Visual Concepts;E
Rayman Origins;Wii;2011;Platform;Ubisoft;0,21;0,27;0,00;0,06;0,55;92,00;13,00;8,30;127;UBlart Montpellier;E10+
The Amazing Spider-Man 2 (2014);PS4;2014;Action;Activision;0,20;0,25;0,02;0,09;0,55;;;;;;
SD Gundam G Generation Zero;PS;1999;Strategy;Namco Bandai Games;0,00;0,00;0,51;0,04;0,55;;;;;;
Assassin's Creed: Unity;PC;2014;Action;Ubisoft;0,18;0,33;0,00;0,04;0,55;70,00;10,00;3,00;1463;Ubisoft, Ubisoft Montreal;M
MX vs. ATV: Alive;X360;2011;Racing;THQ;0,37;0,13;0,00;0,04;0,55;63,00;43,00;7,20;24;THQ Digital Studio Phoenix;E
Super Robot Taisen F;SAT;1997;Strategy;Banpresto;0,00;0,00;0,55;0,00;0,55;;;;;;
Shrek 2;XB;2004;Platform;Activision;0,40;0,13;0,00;0,02;0,55;72,00;31,00;8,40;5;Luxoflux, Inc.;E
Purr Pals;DS;2007;Simulation;THQ;0,18;0,35;0,00;0,02;0,55;67,00;4,00;6,80;6;Brain Toys;E
Assassin's Creed II;PC;2010;Action;Ubisoft;0,01;0,45;0,00;0,09;0,55;86,00;22,00;6,90;1611;Ubisoft Montreal;M
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!;PS2;2002;Sports;Sega;0,00;0,00;0,55;0,00;0,55;;;;;;
Secret Agent Clank(US sales);PSP;2008;Platform;Sony Computer Entertainment;0,33;0,22;0,00;0,00;0,55;;;;;;
SpongeBob SquarePants: SuperSponge;GBA;2001;Action;THQ;0,39;0,15;0,00;0,01;0,55;;;;;;
Super Robot Taisen F Kanketsuhen;SAT;1998;Strategy;Banpresto;0,00;0,00;0,55;0,00;0,55;;;;;;
Tak and the Power of Juju;GBA;2003;Platform;THQ;0,39;0,15;0,00;0,01;0,55;79,00;28,00;9,20;19;Avalanche Software;E
Madagascar: Escape 2 Africa;Wii;2008;Action;Activision;0,31;0,18;0,00;0,05;0,55;;;;;;
Lips: Number One Hits;X360;2009;Misc;Microsoft Game Studios;0,15;0,34;0,00;0,06;0,55;70,00;22,00;7,60;7;iNiS;T
Mortal Kombat 3;PS;1995;Fighting;Sony Computer Entertainment;0,29;0,20;0,02;0,04;0,55;;;;;;
Star Wars Battlefront (2015);PC;2015;Shooter;Electronic Arts;0,13;0,38;0,00;0,04;0,55;;;;;;
Turok: Evolution;XB;2002;Shooter;Acclaim Entertainment;0,39;0,14;0,00;0,02;0,55;68,00;25,00;6,70;9;Acclaim;M
Grease;Wii;2010;Misc;505 Games;0,26;0,24;0,00;0,05;0,55;;;;;;
Jak X: Combat Racing;PS2;2005;Racing;Sony Computer Entertainment;0,45;0,02;0,00;0,07;0,55;76,00;46,00;7,70;63;Naughty Dog;T
Donkey Kong Jungle Climber;DS;2007;Platform;Nintendo;0,25;0,03;0,24;0,03;0,55;;;;;;
American Idol;PS2;2003;Misc;Codemasters;0,27;0,21;0,00;0,07;0,55;41,00;14,00;4,80;12;Hothouse Creations;E
Top Gun: Fire at Will!;PS;1996;Misc;Microprose;0,30;0,21;0,00;0,04;0,55;;;;;;
Barbie Horse Adventures: Riding Camp;DS;2008;Sports;Activision;0,50;0,00;0,00;0,04;0,55;;;tbd;;Activision;E
Red Dead Revolver;XB;2004;Shooter;Take-Two Interactive;0,40;0,12;0,00;0,02;0,55;74,00;61,00;8,50;26;Rockstar San Diego;M
CrossworDS;DS;2008;Puzzle;Deep Silver;0,50;0,00;0,00;0,04;0,55;67,00;19,00;6,80;6;Nuevo Retro Games;E
Viva Pinata: Pocket Paradise;DS;2008;Simulation;THQ;0,26;0,23;0,00;0,06;0,55;82,00;34,00;7,10;15;Rare Ltd.;E
Petz Catz Clan;DS;2008;Simulation;Ubisoft;0,47;0,03;0,00;0,04;0,54;;;tbd;;Digital Kids;E
ZhuZhu Pets 2: Featuring The Wild Bunch;DS;2010;Simulation;Activision;0,40;0,10;0,00;0,04;0,54;;;tbd;;Activision;E
Sly Cooper: Thieves in Time;PS3;2013;Platform;Sony Computer Entertainment Europe;0,35;0,12;0,00;0,08;0,54;75,00;69,00;8,30;343;Sanzaru Games;E10+
Iron Man;PS2;2008;Action;Sega;0,36;0,00;0,00;0,19;0,54;47,00;8,00;5,60;15;Artificial Mind and Movement;T
SingStar Summer Party;PS2;2008;Misc;Sony Computer Entertainment;0,00;0,06;0,00;0,48;0,54;;;;;;
Spec Ops: The Line;PS3;2012;Shooter;Take-Two Interactive;0,19;0,23;0,04;0,08;0,54;77,00;27,00;8,00;350;Yager;M
The SpongeBob SquarePants Movie;XB;2004;Platform;THQ;0,40;0,12;0,00;0,02;0,54;74,00;14,00;8,50;8;Heavy Iron Studios;E
NHL 14;PS3;2013;Sports;Electronic Arts;0,28;0,17;0,00;0,09;0,54;80,00;22,00;6,00;79;Electronic Arts;E10+
F1 2013;PS3;2013;Racing;Codemasters;0,01;0,42;0,03;0,09;0,54;77,00;22,00;6,30;40;Codemasters Birmingham;E
FIFA Soccer 07;XB;2006;Sports;Electronic Arts;0,16;0,35;0,00;0,04;0,54;;;;;;
Gekikuukan Pro Yakyuu: At the End of the Century 1999;PS2;2000;Sports;SquareSoft;0,00;0,00;0,54;0,00;0,54;;;;;;
Legends of WrestleMania;PS3;2009;Fighting;THQ;0,30;0,16;0,00;0,07;0,54;70,00;43,00;6,50;19;Yuke's;T
Are You Smarter than a 5th Grader? Make the Grade;Wii;2008;Misc;THQ;0,50;0,00;0,00;0,04;0,54;;;tbd;;THQ;E
Tiger Woods PGA Tour 08;X360;2007;Sports;Electronic Arts;0,49;0,02;0,00;0,04;0,54;80,00;45,00;7,80;26;EA Salt Lake;E
Medarot 2: Kabuto / Kuwagata Version;GB;1999;Role-Playing;Imagineer;0,00;0,00;0,54;0,00;0,54;;;;;;
Dance Dance Revolution Ultramix;XB;2003;Simulation;Konami Digital Entertainment;0,42;0,11;0,00;0,02;0,54;82,00;24,00;8,80;10;Konami Computer Entertainment Hawaii;E
Crash Tag Team Racing;PS2;2005;Racing;Vivendi Games;0,27;0,21;0,00;0,07;0,54;66,00;21,00;7,00;49;Radical Entertainment;E10+
Front Mission 4;PS2;2003;Strategy;Square Enix;0,14;0,11;0,25;0,04;0,54;75,00;39,00;8,60;22;Square Enix;T
The Fairly Odd Parents: Breakin' Da Rules;GBA;2003;Platform;THQ;0,39;0,14;0,00;0,01;0,54;;;;;;
Rayman Origins;PSV;2012;Platform;Ubisoft;0,12;0,33;0,00;0,09;0,54;88,00;54,00;8,40;298;UBlart Montpellier;E10+
Ninokuni: Shikkoku no Madoushi;DS;2010;Role-Playing;Level 5;0,00;0,00;0,54;0,00;0,54;;;;;;
F.E.A.R.;PS3;2007;Shooter;Vivendi Games;0,18;0,26;0,00;0,10;0,54;72,00;31,00;7,40;64;Day 1 Studios;M
Enslaved: Odyssey to the West;X360;2010;Action;Namco Bandai Games;0,30;0,19;0,00;0,05;0,54;82,00;72,00;7,80;295;Ninja Theory;T
SRS: Street Racing Syndicate;PS2;2004;Racing;Namco Bandai Games;0,26;0,21;0,00;0,07;0,54;;;;;;
Dragon Ball Z: Shin Budokai;PSP;2006;Fighting;Atari;0,26;0,08;0,13;0,07;0,54;70,00;21,00;8,10;19;Dimps Corporation;T
Tiger Woods PGA Tour 13;PS3;2012;Sports;Electronic Arts;0,24;0,21;0,00;0,08;0,54;75,00;14,00;5,70;9;Electronic Arts;E
Dynasty Warriors: Gundam 3;PS3;2010;Action;Tecmo Koei;0,11;0,04;0,36;0,02;0,54;58,00;18,00;7,50;20;Omega Force, Koei Tecmo Games;T
Def Jam: Fight for NY;XB;N/A;Fighting;Electronic Arts;0,43;0,10;0,00;0,02;0,54;84,00;33,00;8,50;13;Aki Corp.;M
Action Force;2600;1982;Action;CPG Products;0,50;0,03;0,00;0,01;0,54;;;;;;
FIFA 99;N64;1998;Sports;Electronic Arts;0,11;0,39;0,00;0,03;0,54;;;;;;
Gauntlet Legends;N64;1999;Action;Midway Games;0,43;0,10;0,00;0,01;0,54;;;;;;
Kidou Senshi Gundam: Extreme VS;PS3;2011;Fighting;Namco Bandai Games;0,00;0,00;0,54;0,00;0,54;;;;;;
System 3 presents Ferrari Challenge Trofeo Pirelli;Wii;2008;Racing;System 3 Arcade Software;0,07;0,40;0,00;0,07;0,54;;;;;;
Tony Hawk: Shred;Wii;2010;Sports;Activision;0,39;0,11;0,00;0,04;0,54;;;7,00;7;Robomodo;E
Tiger Woods PGA Tour 11;Wii;2010;Sports;Electronic Arts;0,23;0,25;0,00;0,06;0,54;84,00;29,00;8,30;23;EA Sports;E
NBA Live 10;PS3;2009;Sports;Electronic Arts;0,46;0,02;0,01;0,05;0,54;81,00;32,00;7,50;25;EA Canada;E
Metro 2033;X360;2010;Shooter;THQ;0,22;0,23;0,03;0,05;0,54;77,00;83,00;7,90;351;4A Games;M
Bust A Groove;PS;1998;Misc;Sony Computer Entertainment;0,09;0,06;0,35;0,04;0,54;;;;;;
Fire Emblem: Path of Radiance;GC;2005;Action;Nintendo;0,29;0,08;0,16;0,01;0,54;85,00;42,00;8,90;141;Intelligent Systems;T
Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon;PS2;2002;Role-Playing;Enix Corporation;0,00;0,00;0,54;0,00;0,54;;;;;;
Hotel Dusk: Room 215;DS;2007;Adventure;Nintendo;0,26;0,04;0,22;0,03;0,54;78,00;57,00;8,60;102;Cing;T
Final Fantasy Explorers;3DS;2014;Role-Playing;Square Enix;0,16;0,07;0,28;0,02;0,54;69,00;57,00;7,00;87;Racjin;E10+
Pachi-Slot Aruze Oukoku 2;PS;1999;Misc;Aruze Corp;0,00;0,00;0,50;0,04;0,54;;;;;;
Bratz: Rock Angelz;GBA;2004;Misc;THQ;0,39;0,14;0,00;0,01;0,54;;;;;Altron;E
SSX Tricky;GC;2001;Sports;Electronic Arts;0,42;0,11;0,00;0,01;0,54;87,00;20,00;8,60;18;EA Sports Big;E
Greg Hastings' Tournament Paintball;XB;2004;Shooter;Activision;0,46;0,06;0,00;0,02;0,54;74,00;11,00;9,20;42;WXP;T
World Soccer Winning Eleven 7 International (JP version);PS2;2004;Sports;Konami Digital Entertainment;0,00;0,00;0,54;0,00;0,54;;;;;;
ESPN NBA Basketball;PS2;2003;Sports;Sega;0,26;0,21;0,00;0,07;0,54;89,00;18,00;8,40;38;Visual Concepts;E
Dragon Ball Z: Ultimate Tenkaichi;X360;2011;Fighting;Namco Bandai Games;0,39;0,10;0,01;0,04;0,54;55,00;24,00;5,80;52;Spike;T
Sacred 2: Fallen Angel;X360;2009;Role-Playing;Deep Silver;0,29;0,16;0,04;0,05;0,54;71,00;56,00;7,30;64;Ascaron Entertainment GmbH, Ascaron Entertainment;M
Two Worlds II;X360;2011;Role-Playing;Unknown;0,40;0,07;0,03;0,03;0,54;67,00;50,00;6,60;140;Reality Pump;M
Over the Hedge;PS2;2006;Platform;Activision;0,45;0,02;0,00;0,07;0,54;58,00;29,00;8,60;10;Edge of Reality;E10+
Mat Hoffman's Pro BMX;PS;2001;Sports;Activision;0,30;0,20;0,00;0,04;0,54;80,00;15,00;8,60;16;Shaba Games;E
Phineas and Ferb: Across the 2nd Dimension;DS;2011;Action;Disney Interactive Studios;0,31;0,18;0,00;0,05;0,54;47,00;5,00;tbd;;Altron;E
50 Classic Games;DS;2009;Misc;Destineer;0,50;0,00;0,00;0,04;0,54;;;tbd;;Cerasus Media;E
Let's Draw!;DS;2008;Misc;Ubisoft;0,24;0,23;0,00;0,06;0,54;;;;;;
NHL 14;X360;2013;Sports;Electronic Arts;0,40;0,09;0,00;0,05;0,54;81,00;30,00;5,90;92;Electronic Arts;E10+
Popeye;2600;1982;Platform;Parker Bros.;0,50;0,03;0,00;0,01;0,54;;;;;;
Petz Nursery;DS;2009;Simulation;Ubisoft;0,50;0,00;0,00;0,04;0,54;;;tbd;;Digital Kids;E
The Hobbit;PS2;2003;Platform;Vivendi Games;0,26;0,20;0,00;0,07;0,54;59,00;17,00;8,60;14;Inevitable Entertainment;E
War of the Monsters;PS2;2003;Fighting;Sony Computer Entertainment;0,26;0,20;0,00;0,07;0,54;80,00;41,00;8,90;68;Incognito Inc.;T
Harry Potter and the Deathly Hallows - Part 1;Wii;2010;Action;Electronic Arts;0,22;0,27;0,00;0,05;0,54;41,00;8,00;5,00;11;Electronic Arts;T
NBA Street Vol. 2;GC;N/A;Sports;Electronic Arts;0,41;0,11;0,00;0,01;0,54;88,00;16,00;8,10;7;Electronic Arts;E
The Incredible Hulk: Ultimate Destruction;PS2;2005;Action;Vivendi Games;0,26;0,20;0,00;0,07;0,54;83,00;41,00;8,70;38;Radical Entertainment;T
Time Crisis: Razing Storm;PS3;2010;Shooter;Namco Bandai Games;0,18;0,20;0,07;0,08;0,54;58,00;49,00;5,90;15;Nex Entertainment;T
Summer Sports: Paradise Island;Wii;2008;Sports;Ubisoft;0,48;0,01;0,00;0,04;0,53;46,00;7,00;4,60;7;Destineer;E
Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare;SAT;1998;Adventure;Sega;0,00;0,00;0,53;0,00;0,53;;;;;;
Time Crisis II;PS2;2001;Shooter;Namco Bandai Games;0,26;0,20;0,00;0,07;0,53;81,00;21,00;7,90;20;Namco;T
Inazuma Eleven GO;3DS;2011;Role-Playing;Nintendo;0,00;0,05;0,48;0,00;0,53;;;;;;
Clock Tower;PS;1996;Adventure;ASCII Entertainment;0,07;0,05;0,38;0,03;0,53;;;;;;
NCAA March Madness 06;PS2;2005;Sports;Electronic Arts;0,45;0,02;0,00;0,07;0,53;78,00;19,00;9,10;13;EA Canada;E
LEGO Dimensions;WiiU;2015;Action;Warner Bros. Interactive Entertainment;0,30;0,18;0,00;0,05;0,53;62,00;5,00;6,50;29;Traveller's Tales;E10+
Valkyria Chronicles II;PSP;2010;Role-Playing;Sega;0,12;0,15;0,18;0,09;0,53;83,00;54,00;8,10;67;Sega;T
Jampack Volume 11;PS2;2004;Misc;Sony Computer Entertainment;0,26;0,20;0,00;0,07;0,53;;;;;;
Monster High: Ghoul Spirit;Wii;2011;Misc;THQ;0,42;0,07;0,00;0,04;0,53;;;tbd;;THQ;E
Tatsunoko vs. Capcom: Ultimate All-Stars;Wii;2010;Fighting;Capcom;0,30;0,15;0,03;0,05;0,53;85,00;62,00;8,80;85;Eighting;T
Rune Factory: A Fantasy Harvest Moon;DS;2006;Role-Playing;Rising Star Games;0,35;0,01;0,14;0,03;0,53;78,00;26,00;8,10;52;Neverland;E
Legacy of Kain: Defiance;PS2;2003;Action;Eidos Interactive;0,26;0,20;0,00;0,07;0,53;75,00;34,00;9,30;49;Crystal Dynamics;M
SpongeBob SquarePants: Game Boy Advance Video Volume 2;GBA;2004;Misc;N/A;0,38;0,14;0,00;0,01;0,53;;;;;;
NCAA March Madness 2005;PS2;2004;Sports;Electronic Arts;0,44;0,02;0,00;0,07;0,53;78,00;19,00;8,30;13;EA Canada;E
007 Racing;PS;2000;Racing;Electronic Arts;0,30;0,20;0,00;0,03;0,53;51,00;16,00;4,60;14;Eutechnyx;T
Tactics Ogre: Let Us Cling Together;PSP;2010;Role-Playing;Square Enix;0,15;0,07;0,27;0,05;0,53;87,00;49,00;8,80;102;Square Enix;T
Conflict: Vietnam;PS2;2004;Shooter;SCi;0,26;0,20;0,00;0,07;0,53;58,00;24,00;8,10;21;Pivotal Games;M
Dragon's Crown;PS3;2013;Role-Playing;Nippon Ichi Software;0,25;0,07;0,17;0,05;0,53;82,00;62,00;8,30;288;Vanillaware;T
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe;XB;2004;Misc;Sega;0,40;0,11;0,00;0,02;0,53;;;;;;
MLB SlugFest 20-04;PS2;2003;Sports;Midway Games;0,26;0,20;0,00;0,07;0,53;78,00;23,00;8,30;8;Midway;E
Gex 3: Deep Cover Gecko;PS;1999;Platform;Eidos Interactive;0,30;0,20;0,00;0,03;0,53;;;;;;
NASCAR 09;PS2;2008;Racing;Electronic Arts;0,26;0,20;0,00;0,07;0,53;;;7,90;8;EA Tiburon;E
Blitz: The League;XB;2004;Sports;Midway Games;0,40;0,11;0,00;0,02;0,53;78,00;30,00;7,70;14;Midway;M
Manhunt 2;Wii;2007;Action;Take-Two Interactive;0,25;0,23;0,00;0,06;0,53;62,00;38,00;7,10;46;Rockstar Toronto;M
Just Dance 2015;XOne;2014;Misc;Ubisoft;0,35;0,13;0,00;0,05;0,53;70,00;17,00;7,50;20;Ubisoft;E10+
Jampack Vol. 2;PS;1996;Misc;Sony Computer Entertainment;0,30;0,20;0,00;0,03;0,53;;;;;;
The LEGO Movie Videogame;XOne;2014;Action;Warner Bros. Interactive Entertainment;0,35;0,13;0,00;0,05;0,53;69,00;18,00;6,90;49;TT Games;E10+
Virtual Soccer;SNES;1993;Sports;Hudson Soft;0,00;0,00;0,53;0,00;0,53;;;;;;
Overwatch;PC;2016;Shooter;Activision;0,25;0,24;0,00;0,04;0,53;91,00;62,00;6,80;4052;Blizzard Entertainment;T
Romance of the Three Kingdoms IV: Wall of Fire;SNES;1994;Strategy;Tecmo Koei;0,00;0,00;0,53;0,00;0,53;;;;;;
Monster Jam: Path of Destruction;Wii;2010;Racing;Activision;0,48;0,02;0,00;0,03;0,53;;;tbd;;Virtuos;E
